,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico,id_cluster
5172,0,0,0,0,0,2
5173,1,1,0,1,0,2
5174,0,0,0,1,0,2
5175,0,0,0,1,0,2
5176,1,0,1,2,0,2
5177,0,0,0,2,0,2
5178,0,0,0,0,0,2
5179,2,0,0,2,0,2
5180,0,0,0,2,0,2
5181,0,0,0,3,0,2
5182,0,0,0,1,0,2
5183,0,0,0,3,0,2
5184,2,0,1,4,0,2
5185,0,0,0,3,0,2
5186,0,0,0,2,0,2
5187,2,2,0,2,0,2
5188,0,0,0,2,0,2
5190,2,1,1,2,0,2
5192,0,0,0,2,0,2
5193,1,1,0,1,0,2
5194,1,0,1,5,0,2
5195,1,0,1,2,0,2
5196,1,1,0,1,0,2
5197,1,1,0,1,0,2
5198,0,0,0,0,0,2
5199,0,0,0,1,0,2
5201,3,3,0,3,0,2
5202,2,0,0,2,0,2
5203,0,0,0,1,0,2
5204,0,0,0,2,0,2
5205,1,0,1,2,0,2
5206,2,2,0,2,0,2
5207,2,2,0,2,0,2
5209,1,1,0,1,0,2
5210,1,1,0,1,0,2
5212,0,0,0,0,0,2
5213,2,2,0,2,0,2
5214,0,0,0,2,0,2
5216,1,1,0,1,0,2
5217,3,3,0,3,0,2
5218,0,0,0,3,0,2
5219,5,4,1,5,0,2
5220,3,3,0,5,0,2
5221,0,0,0,1,0,2
5222,0,0,0,0,0,2
5223,0,0,0,3,0,2
5224,0,0,0,1,0,2
5225,0,0,0,0,0,2
5226,1,1,0,1,0,2
5229,1,1,0,1,0,2
5232,0,0,0,0,0,2
5233,2,0,2,5,0,2
5234,0,0,0,0,0,2
5235,0,0,0,0,0,2
5236,3,3,0,4,0,2
5237,0,0,0,0,0,2
5238,0,0,0,1,0,2
5239,0,0,0,0,0,2
5240,4,4,0,4,0,2
5241,0,0,0,1,0,2
5243,1,1,0,1,0,2
5244,0,0,0,0,0,2
5245,0,0,0,0,0,2
5246,0,0,0,0,0,2
5247,1,0,1,2,0,2
5248,0,0,0,0,0,2
5249,0,0,0,0,0,2
5250,0,0,0,0,0,2
5251,0,0,0,1,0,2
5252,2,2,0,3,0,2
5253,3,3,0,3,0,2
5254,0,0,0,0,0,2
5262,0,0,0,0,0,2
5263,0,0,0,0,0,2
5264,4,2,2,4,0,2
5265,0,0,0,1,0,2
5266,0,0,0,0,0,2
5267,0,0,0,0,0,2
5268,0,0,0,0,0,2
5269,0,0,0,0,0,2
5272,2,2,0,2,0,2
5273,0,0,0,0,0,2
5275,0,0,0,0,0,2
5276,1,1,0,5,0,2
5278,0,0,0,1,0,2
5279,1,0,0,6,0,2
5281,4,4,0,4,0,2
5282,1,0,1,3,0,2
5283,0,0,0,0,0,2
5284,0,0,0,0,0,2
5285,0,0,0,1,0,2
5286,2,1,1,3,0,2
5288,4,3,1,6,0,2
5290,0,0,0,2,0,2
5293,2,2,0,2,0,2
5294,1,1,0,2,0,2
5295,0,0,0,1,0,2
5296,0,0,0,0,0,2
5298,0,0,0,0,0,2
5299,0,0,0,0,0,2
5300,2,1,1,3,0,2
5301,0,0,0,1,0,2
5302,0,0,0,2,0,2
5303,0,0,0,1,0,2
5304,0,0,0,0,0,2
5305,0,0,0,5,0,2
5308,0,0,0,0,0,2
5309,0,0,0,0,0,2
5311,0,0,0,0,0,2
5312,3,3,0,4,0,2
5313,3,3,0,3,0,2
5314,0,0,0,0,0,2
5315,0,0,0,0,0,2
5316,4,3,1,5,0,2
5317,0,0,0,0,0,2
5318,1,1,0,1,0,2
5319,0,0,0,0,0,2
5320,0,0,0,0,0,2
5322,2,2,0,2,0,2
5323,0,0,0,0,0,2
5324,0,0,0,0,0,2
5325,0,0,0,0,0,2
5326,0,0,0,0,0,2
5327,0,0,0,0,0,2
5328,0,0,0,0,0,2
5329,0,0,0,0,0,2
5330,2,2,0,2,0,2
5331,0,0,0,3,0,2
5332,5,4,0,6,0,2
5335,2,2,0,3,0,2
5337,1,1,0,4,0,2
5338,0,0,0,0,0,2
5339,0,0,0,0,0,2
5340,4,3,1,7,0,2
5341,1,0,1,2,0,2
5342,2,2,0,2,0,2
5343,0,0,0,2,0,2
5344,0,0,0,2,0,2
5345,1,1,0,2,0,2
5346,0,0,0,0,0,2
5347,2,2,0,4,0,2
5348,3,3,0,4,0,2
5349,0,0,0,3,0,2
5350,0,0,0,0,0,2
5351,0,0,0,2,0,2
5352,1,0,1,2,0,2
5356,1,1,0,1,0,2
5359,2,1,0,5,0,2
5360,4,2,2,5,0,2
5361,0,0,0,1,0,2
5364,1,1,0,1,0,2
5365,0,0,0,0,0,2
5366,2,2,0,2,0,2
5367,5,4,1,5,0,2
5368,5,3,2,5,0,2
5369,2,2,0,2,0,2
5370,1,1,0,5,0,2
5372,0,0,0,0,0,2
5373,0,0,0,0,0,2
5375,3,1,1,6,0,2
5377,0,0,0,1,0,2
5378,0,0,0,1,0,2
5380,4,4,0,7,0,2
5383,0,0,0,4,0,2
5384,1,0,1,5,0,2
5389,0,0,0,3,0,2
5390,0,0,0,1,0,2
5393,1,1,0,4,0,2
5398,1,1,0,5,0,2
5399,1,0,1,4,0,2
5400,1,1,0,5,0,2
5401,0,0,0,1,0,2
5402,2,1,1,4,0,2
5405,2,0,0,5,0,2
5407,1,0,0,4,0,2
5408,0,0,0,3,0,2
5410,1,0,0,6,0,2
5411,0,0,0,0,0,2
5414,4,2,1,8,0,2
5416,1,0,1,6,0,2
5417,1,0,1,5,0,2
5418,1,0,1,5,0,2
5420,0,0,0,2,0,2
5421,5,3,2,5,0,2
5422,2,1,1,3,0,2
5423,0,0,0,0,0,2
5424,0,0,0,3,0,2
5426,0,0,0,0,0,2
5427,0,0,0,0,0,2
5429,1,1,0,2,0,2
5430,2,1,1,4,0,2
5432,0,0,0,2,0,2
5433,0,0,0,1,0,2
5434,1,0,1,2,0,2
5435,0,0,0,1,0,2
5436,0,0,0,1,0,2
5437,3,3,0,4,0,2
5438,0,0,0,4,0,2
5439,4,3,1,5,0,2
5441,3,0,3,6,0,2
5442,0,0,0,2,0,2
5443,4,4,0,4,0,2
5444,2,2,0,2,0,2
5445,5,5,0,5,0,2
5446,2,2,0,2,0,2
5447,4,4,0,4,0,2
5448,1,0,1,2,0,2
5449,3,0,3,6,0,2
5450,3,1,2,7,0,2
5451,0,0,0,0,0,2
5452,0,0,0,2,0,2
5454,4,3,1,5,0,2
5455,0,0,0,2,0,2
5460,0,0,0,3,0,2
5467,0,0,0,2,0,2
5471,4,1,3,7,0,2
5473,1,1,0,5,0,2
5479,0,0,0,3,0,2
5480,0,0,0,2,0,2
5483,5,3,2,5,0,2
5486,4,2,0,6,0,2
5487,1,0,0,4,0,2
5489,0,0,0,2,0,2
5494,2,1,0,4,0,2
5497,1,0,1,4,0,2
5498,3,0,2,5,0,2
5504,4,0,3,7,0,2
5509,3,3,0,9,0,2
5513,1,1,0,1,0,2
5514,5,1,3,6,0,2
5523,3,1,2,5,0,2
5526,1,0,1,2,0,2
5528,1,1,0,3,0,2
5539,3,1,2,4,0,2
5551,3,1,2,5,0,2
5553,5,2,1,6,0,2
5554,0,0,0,5,0,2
5557,3,1,2,7,0,2
5558,4,3,1,7,0,2
5559,4,2,2,5,0,2
5561,2,1,1,5,0,2
5564,5,1,2,6,0,2
5565,0,0,0,3,0,2
5570,2,1,1,5,0,2
5571,4,1,3,7,0,2
5575,4,0,3,8,0,2
5591,1,1,0,4,0,2
5592,0,0,0,7,0,2
5597,0,0,0,2,0,2
5598,4,2,2,7,0,2
5606,2,1,1,4,0,2
5610,5,3,2,5,0,2
5613,4,2,2,6,0,2
5619,3,1,1,6,0,2
5620,2,0,2,5,0,2
5635,1,1,0,7,0,2
5639,4,4,0,4,0,2
5645,4,4,0,4,0,2
5651,4,2,2,4,0,2
5654,4,3,1,5,0,2
5656,4,2,2,5,0,2
5658,2,2,0,5,0,2
5660,4,2,2,5,0,2
5663,3,3,0,7,0,2
5666,1,1,0,4,0,2
5667,3,1,2,8,0,2
5668,3,2,1,7,0,2
5674,1,1,0,5,0,2
5676,1,0,1,4,0,2
5678,3,1,1,6,0,2
5685,0,0,0,3,0,2
5690,0,0,0,3,0,2
5691,1,0,1,3,0,2
5695,4,3,1,5,0,2
5697,5,2,1,6,0,2
5698,4,3,1,7,0,2
5699,4,2,2,5,0,2
5700,0,0,0,3,0,2
5703,0,0,0,3,0,2
5710,3,3,0,5,0,2
5713,3,1,2,6,0,2
5719,0,0,0,3,0,2
5723,2,1,1,5,0,2
5737,4,1,3,6,0,2
5739,1,0,1,5,0,2
5740,5,3,1,5,0,2
5741,3,2,1,4,0,2
5744,0,0,0,4,0,2
5746,0,0,0,4,0,2
5750,1,0,0,6,0,2
5752,1,1,0,4,0,2
5753,1,0,0,5,0,2
5754,0,0,0,4,0,2
5755,0,0,0,4,0,2
5757,5,0,3,7,0,2
5759,0,0,0,4,0,2
5762,1,0,0,5,0,2
5765,5,2,2,6,0,2
5766,4,1,2,5,0,2
5773,0,0,0,3,0,2
5783,3,1,2,4,0,2
5785,0,0,0,4,0,2
5790,1,1,0,5,0,2
5795,2,0,1,6,0,2
5802,5,2,2,5,0,2
5805,3,2,1,7,0,2
5807,3,0,1,7,0,2
5808,1,0,1,4,0,2
5811,1,1,0,6,0,2
5812,3,1,2,9,0,2
5816,2,1,1,5,0,2
5820,3,1,2,5,0,2
5823,1,1,0,5,0,2
5828,2,2,0,2,0,2
5831,3,0,2,5,0,2
5832,0,0,0,3,0,2
5834,1,0,0,5,0,2
5835,2,1,0,5,0,2
5837,3,1,2,4,0,2
5838,0,0,0,2,0,2
5841,0,0,0,3,0,2
5842,2,1,1,4,0,2
5843,2,1,1,8,0,2
5846,0,0,0,3,0,2
5847,2,1,0,5,0,2
5849,2,1,1,3,0,2
5851,3,2,1,4,0,2
5854,0,0,0,3,0,2
5856,3,1,2,4,0,2
5857,1,0,0,6,0,2
5858,2,1,0,6,0,2
5859,2,1,0,6,0,2
5860,1,1,0,3,0,2
5861,4,1,3,7,0,2
5862,3,2,1,8,0,2
5866,1,0,1,8,0,2
5868,2,1,1,5,0,2
5870,0,0,0,1,0,2
5872,1,1,0,4,0,2
5873,0,0,0,5,0,2
5874,0,0,0,4,0,2
5878,0,0,0,3,0,2
5879,3,0,3,9,0,2
5880,4,2,2,5,0,2
5881,2,1,1,7,0,2
5882,4,3,1,7,0,2
5891,4,3,1,5,0,2
5893,0,0,0,4,0,2
5897,4,0,2,5,0,2
5899,0,0,0,3,0,2
5901,0,0,0,3,0,2
5903,4,0,2,5,0,2
5904,3,1,2,4,0,2
5905,1,0,1,3,0,2
5907,0,0,0,4,0,2
5909,3,1,2,4,0,2
5910,0,0,0,3,0,2
5911,2,0,1,7,0,2
5915,0,0,0,2,0,2
5916,3,0,2,7,0,2
5919,2,0,2,5,0,2
5923,0,0,0,4,0,2
5925,0,0,0,4,0,2
5929,2,1,0,4,0,2
5930,0,0,0,3,0,2
5931,3,3,0,7,0,2
5932,3,1,1,11,0,2
5936,0,0,0,3,0,2
5938,0,0,0,3,0,2
5939,0,0,0,3,0,2
5945,2,0,2,4,0,2
5947,5,2,2,5,0,2
5948,2,0,2,5,0,2
5950,4,4,0,4,0,2
5951,4,2,1,4,0,2
5963,2,1,1,7,0,2
5966,4,3,1,7,0,2
5968,4,1,3,6,0,2
5976,2,1,1,5,0,2
5980,4,2,2,6,0,2
5983,4,1,3,6,0,2
5985,4,2,2,7,0,2
5987,5,1,3,6,0,2
5990,3,3,0,3,0,2
5992,2,1,1,5,0,2
5994,0,0,0,2,0,2
5995,0,0,0,4,0,2
6001,4,2,2,4,0,2
6002,4,4,0,7,0,2
6008,1,0,0,7,0,2
6010,0,0,0,4,0,2
6011,1,0,1,3,0,2
6014,4,4,0,7,0,2
6016,0,0,0,3,0,2
6020,0,0,0,4,0,2
6023,2,0,2,4,0,2
6024,0,0,0,5,0,2
6025,0,0,0,5,0,2
6026,0,0,0,5,0,2
6027,3,1,0,7,0,2
6028,4,1,2,5,0,2
6029,5,2,2,6,0,2
6030,3,0,3,8,0,2
6031,4,3,0,4,0,2
6034,1,0,1,4,0,2
6035,2,1,1,2,0,2
6037,1,0,1,4,0,2
6041,1,0,1,3,0,2
6044,2,1,1,5,0,2
6045,4,4,0,4,0,2
6048,0,0,0,4,0,2
6049,0,0,0,2,0,2
6052,3,0,1,5,0,2
6053,0,0,0,3,0,2
6055,3,0,3,7,0,2
6056,0,0,0,3,0,2
6058,0,0,0,3,0,2
6062,2,1,1,5,0,2
6063,0,0,0,3,0,2
6065,0,0,0,2,0,2
6066,2,0,2,4,0,2
6069,0,0,0,5,0,2
6070,4,2,2,6,0,2
6071,3,2,1,4,0,2
6073,2,2,0,3,0,2
6074,0,0,0,4,0,2
6078,4,2,1,6,0,2
6080,3,3,0,8,0,2
6081,2,1,1,5,0,2
6091,1,0,0,5,0,2
6092,3,0,2,6,0,2
6094,2,1,1,5,0,2
6095,2,1,1,6,0,2
6098,4,1,2,5,0,2
6099,1,0,0,5,0,2
6101,2,1,1,4,0,2
6108,0,0,0,4,0,2
6110,1,1,0,5,0,2
6119,4,1,3,7,0,2
6123,2,1,1,5,0,2
6126,3,2,1,3,0,2
6127,4,2,2,6,0,2
6128,0,0,0,3,0,2
6129,5,1,2,6,0,2
6134,1,1,0,4,0,2
6137,2,1,1,4,0,2
6148,2,1,1,4,0,2
6160,1,0,1,4,0,2
6163,1,1,0,5,0,2
6167,2,2,0,2,0,2
6181,1,0,0,5,0,2
6184,0,0,0,3,0,2
6188,0,0,0,4,0,2
6190,1,0,0,4,0,2
6195,2,0,2,4,0,2
6204,3,1,2,5,0,2
6212,1,1,0,5,0,2
6219,1,0,1,4,0,2
6224,0,0,0,3,0,2
6228,2,0,1,5,0,2
6231,0,0,0,3,0,2
6232,1,0,0,5,0,2
6233,2,2,0,5,0,2
6235,2,1,1,7,0,2
6236,5,3,2,5,0,2
6249,2,1,1,6,0,2
6250,0,0,0,3,0,2
6253,0,0,0,3,0,2
6255,3,1,1,6,0,2
6256,0,0,0,3,0,2
6260,1,0,0,4,0,2
6264,5,3,2,5,0,2
6266,1,1,0,4,0,2
6268,0,0,0,3,0,2
6274,1,1,0,4,0,2
6275,1,0,1,5,0,2
6277,0,0,0,4,0,2
6281,2,0,1,6,0,2
6285,4,2,2,4,0,2
6287,4,3,1,5,0,2
6289,1,1,0,5,0,2
6292,1,0,1,3,0,2
6296,2,0,2,4,0,2
6302,1,1,0,6,0,2
6303,1,1,0,7,0,2
6304,0,0,0,3,0,2
6307,3,1,1,6,0,2
6308,1,0,1,5,0,2
6311,2,2,0,5,0,2
6314,3,2,1,4,0,2
6315,0,0,0,4,0,2
6316,5,1,3,6,0,2
6319,3,2,1,3,0,2
6326,0,0,0,1,0,2
6330,2,1,1,5,0,2
6332,3,1,1,7,0,2
6337,2,0,2,4,0,2
6339,3,1,2,9,0,2
6340,1,0,1,4,0,2
6341,2,1,1,9,0,2
6344,0,0,0,5,0,2
6345,0,0,0,3,0,2
6347,0,0,0,3,0,2
6350,0,0,0,0,0,2
6354,2,2,0,5,0,2
6357,3,3,0,4,0,2
6358,0,0,0,4,0,2
6360,3,1,0,7,0,2
6361,0,0,0,4,0,2
6364,0,0,0,0,0,2
6366,0,0,0,3,0,2
6367,1,0,1,3,0,2
6368,0,0,0,0,0,2
6369,0,0,0,0,0,2
6371,4,2,1,7,0,2
6372,3,2,1,6,0,2
6373,0,0,0,3,0,2
6375,0,0,0,3,0,2
6377,5,5,0,5,0,2
6381,4,4,0,6,0,2
6384,2,2,0,3,0,2
6388,4,2,2,7,0,2
6390,3,1,2,5,0,2
6391,3,1,2,4,0,2
6392,3,1,2,7,0,2
6393,5,1,2,6,0,2
6394,0,0,0,2,0,2
6397,3,1,2,5,0,2
6399,5,4,1,5,0,2
6400,3,1,2,4,0,2
6401,2,0,0,5,0,2
6402,4,4,0,5,0,2
6407,3,0,2,7,0,2
6411,1,1,0,4,0,2
6413,1,1,0,4,0,2
6416,0,0,0,3,0,2
6417,1,0,1,5,0,2
6418,1,1,0,3,0,2
6422,1,1,0,4,0,2
6424,0,0,0,3,0,2
6425,0,0,0,4,0,2
6426,2,0,2,5,0,2
6428,3,0,2,5,0,2
6429,4,2,0,6,0,2
6430,5,3,1,6,0,2
6432,0,0,0,2,0,2
6433,2,2,0,5,0,2
6434,2,1,1,6,0,2
6435,1,1,0,4,0,2
6436,1,1,0,5,0,2
6437,0,0,0,2,0,2
6440,0,0,0,4,0,2
6443,2,0,2,4,0,2
6444,0,0,0,2,0,2
6445,0,0,0,3,0,2
6447,0,0,0,4,0,2
6448,2,0,2,4,0,2
6449,3,3,0,4,0,2
6450,3,2,1,4,0,2
6451,0,0,0,3,0,2
6453,0,0,0,3,0,2
6454,0,0,0,3,0,2
6456,4,4,0,4,0,2
6457,3,3,0,3,0,2
6461,3,2,1,7,0,2
6463,0,0,0,4,0,2
6464,0,0,0,2,0,2
6466,4,1,2,7,0,2
6470,1,1,0,1,0,2
6471,1,1,0,1,0,2
6472,0,0,0,4,0,2
6473,5,4,1,5,0,2
6476,4,2,2,6,0,2
6477,1,1,0,5,0,2
6479,4,1,3,6,0,2
6480,2,1,0,6,0,2
6482,1,0,1,5,0,2
6484,4,1,2,6,0,2
6491,0,0,0,1,0,2
6495,1,0,0,6,0,2
6496,1,0,1,2,0,2
6497,0,0,0,3,0,2
6499,1,0,1,5,0,2
6501,1,1,0,7,0,2
6505,1,0,0,5,0,2
6506,1,0,1,8,0,2
6507,2,0,1,4,0,2
6512,4,1,2,6,0,2
6513,0,0,0,3,0,2
6514,0,0,0,2,0,2
6516,0,0,0,4,0,2
6517,0,0,0,8,0,2
6518,0,0,0,4,0,2
6520,0,0,0,3,0,2
6521,0,0,0,3,0,2
6522,3,2,0,6,0,2
6525,0,0,0,2,0,2
6527,3,2,1,5,0,2
6528,0,0,0,4,0,2
6529,1,0,1,4,0,2
6531,0,0,0,1,0,2
6533,1,1,0,4,0,2
6534,1,1,0,4,0,2
6538,1,0,1,4,0,2
6539,1,1,0,1,0,2
6540,0,0,0,4,0,2
6541,0,0,0,8,0,2
6543,1,0,1,6,0,2
6544,5,5,0,5,0,2
6545,3,0,2,9,0,2
6546,1,1,0,6,0,2
6549,1,1,0,5,0,2
6551,0,0,0,4,0,2
6554,3,1,2,5,0,2
6555,0,0,0,3,0,2
6557,0,0,0,0,0,2
6560,3,2,1,5,0,2
6561,3,1,2,5,0,2
6566,2,0,2,5,0,2
6569,1,0,1,3,0,2
6572,0,0,0,4,0,2
6573,4,2,2,6,0,2
6575,4,2,2,4,0,2
6577,3,3,0,5,0,2
6580,4,2,2,7,0,2
6581,4,2,2,6,0,2
6582,1,0,0,8,0,2
6584,2,2,0,5,0,2
6586,3,2,1,8,0,2
6588,0,0,0,3,0,2
6589,3,1,2,6,0,2
6591,5,2,2,5,0,2
6596,5,1,2,6,0,2
6598,3,2,1,5,0,2
6599,1,0,1,4,0,2
6600,1,0,1,2,0,2
6601,2,1,1,5,0,2
6602,1,0,0,4,0,2
6603,1,0,1,5,0,2
6604,0,0,0,1,0,2
6605,3,3,0,5,0,2
6606,0,0,0,4,0,2
6607,0,0,0,3,0,2
6611,0,0,0,4,0,2
6616,2,0,1,6,0,2
6617,2,1,1,4,0,2
6625,2,1,1,5,0,2
6627,3,1,2,7,0,2
6631,2,1,1,5,0,2
6635,0,0,0,3,0,2
6637,1,0,1,6,0,2
6640,2,0,2,6,0,2
6642,2,1,0,6,0,2
6644,4,4,0,4,0,2
6645,0,0,0,3,0,2
6646,3,3,0,4,0,2
6647,2,2,0,5,0,2
6648,0,0,0,4,0,2
6653,2,1,1,5,0,2
6656,1,1,0,5,0,2
6657,5,4,1,5,0,2
6658,0,0,0,4,0,2
6659,4,2,2,6,0,2
6664,0,0,0,1,0,2
6666,3,2,1,3,0,2
6667,1,1,0,4,0,2
6668,2,1,1,5,0,2
6673,4,2,2,6,0,2
6674,1,1,0,4,0,2
6675,1,1,0,4,0,2
6677,1,0,0,9,0,2
6679,3,1,2,7,0,2
6680,4,3,1,4,0,2
6681,1,1,0,4,0,2
6682,5,1,3,6,0,2
6685,3,0,2,5,0,2
6690,5,5,0,5,0,2
6692,1,1,0,5,0,2
6693,1,1,0,5,0,2
6697,3,1,2,5,0,2
6698,4,3,0,6,0,2
6705,1,1,0,3,0,2
6707,0,0,0,3,0,2
6708,1,0,0,5,0,2
6709,2,0,2,4,0,2
6712,4,2,1,5,0,2
6714,1,1,0,5,0,2
6716,1,1,0,3,0,2
6717,1,0,1,4,0,2
6718,3,1,2,4,0,2
6723,3,1,2,6,0,2
6726,3,2,1,6,0,2
6734,0,0,0,5,0,2
6735,4,1,2,6,0,2
6737,3,1,2,8,0,2
6738,0,0,0,3,0,2
6739,3,1,1,6,0,2
6743,1,1,0,5,0,2
6746,4,2,2,5,0,2
6751,0,0,0,3,0,2
6752,0,0,0,4,0,2
6754,3,0,2,6,0,2
6757,0,0,0,4,0,2
6759,1,0,1,4,0,2
6760,2,0,1,6,0,2
6764,1,0,0,5,0,2
6766,3,2,1,3,0,2
6767,4,0,3,8,0,2
6769,4,2,2,4,0,2
6770,1,0,0,5,0,2
6774,0,0,0,3,0,2
6776,2,1,1,10,0,2
6780,0,0,0,3,0,2
6781,3,1,2,5,0,2
6782,2,2,0,2,0,2
6786,1,0,1,3,0,2
6790,1,1,0,4,0,2
6793,1,1,0,5,0,2
6801,3,1,2,6,0,2
6802,1,0,1,4,0,2
6803,4,3,1,4,0,2
6804,0,0,0,4,0,2
6805,2,0,2,5,0,2
6807,1,1,0,5,0,2
6808,0,0,0,4,0,2
6809,3,2,1,4,0,2
6811,4,0,3,7,0,2
6813,1,0,1,3,0,2
6815,0,0,0,4,0,2
6818,1,0,1,7,0,2
6819,1,0,0,7,0,2
6822,0,0,0,0,0,2
6826,0,0,0,3,0,2
6828,1,1,0,4,0,2
6831,4,3,1,7,0,2
6833,1,0,0,5,0,2
6836,1,0,0,6,0,2
6837,0,0,0,4,0,2
6840,0,0,0,4,0,2
6843,0,0,0,3,0,2
6844,0,0,0,3,0,2
6845,4,2,2,7,0,2
6848,1,0,1,3,0,2
6849,0,0,0,3,0,2
6850,3,3,0,6,0,2
6852,1,1,0,5,0,2
6853,0,0,0,3,0,2
6856,0,0,0,5,0,2
6859,2,0,2,4,0,2
6860,4,1,3,6,0,2
6861,0,0,0,2,0,2
6863,1,0,1,5,0,2
6866,2,0,1,9,0,2
6867,3,1,1,6,0,2
6869,4,2,1,4,0,2
6874,5,3,2,5,0,2
6875,0,0,0,3,0,2
6876,5,4,1,5,0,2
6877,0,0,0,4,0,2
6878,2,1,1,5,0,2
6879,2,1,0,6,0,2
6880,0,0,0,3,0,2
6882,1,1,0,5,0,2
6884,5,1,3,6,0,2
6886,2,1,1,5,0,2
6888,0,0,0,3,0,2
6890,1,0,1,6,0,2
6891,4,3,1,5,0,2
6893,2,1,1,5,0,2
6894,0,0,0,3,0,2
6896,2,1,1,6,0,2
6897,0,0,0,3,0,2
6898,1,0,1,3,0,2
6899,2,0,2,5,0,2
6902,0,0,0,3,0,2
6903,1,0,1,3,0,2
6904,0,0,0,2,0,2
6905,0,0,0,4,0,2
6906,0,0,0,3,0,2
6907,0,0,0,4,0,2
6908,3,2,1,3,0,2
6909,0,0,0,3,0,2
6910,2,0,1,8,0,2
6912,0,0,0,0,0,2
6914,1,0,1,3,0,2
6915,2,0,2,6,0,2
6918,0,0,0,3,0,2
6919,0,0,0,3,0,2
6920,0,0,0,4,0,2
6922,0,0,0,4,0,2
6923,0,0,0,4,0,2
6924,0,0,0,4,0,2
6925,0,0,0,4,0,2
6926,2,0,2,4,0,2
6927,3,1,1,6,0,2
6928,3,0,3,7,0,2
6930,0,0,0,2,0,2
6931,4,1,3,6,0,2
6934,2,1,1,6,0,2
6938,3,1,2,6,0,2
6940,2,1,1,6,0,2
6948,1,0,1,4,0,2
6949,3,1,2,6,0,2
6951,3,2,1,8,0,2
6953,3,1,2,5,0,2
6954,2,2,0,8,0,2
6957,4,2,2,7,0,2
6960,3,1,2,6,0,2
6963,2,1,1,6,0,2
6975,4,1,3,6,0,2
6979,1,0,1,7,0,2
6984,2,1,1,6,0,2
6985,2,1,1,6,0,2
6990,2,1,1,6,0,2
6994,1,1,0,5,0,2
6998,2,1,1,8,0,2
7006,2,1,1,6,0,2
7013,3,1,2,8,0,2
7016,2,1,1,5,0,2
7019,2,1,1,5,0,2
7037,3,1,2,5,0,2
7039,2,1,1,5,0,2
7062,3,1,2,6,0,2
7066,2,2,0,10,0,2
7069,3,1,2,6,0,2
7073,2,1,1,6,0,2
7083,2,1,1,6,0,2
7085,3,1,2,6,0,2
7090,1,1,0,5,0,2
7094,2,1,1,5,0,2
7095,3,1,2,5,0,2
7100,3,1,2,5,0,2
7111,4,1,3,6,0,2
7114,2,1,1,4,0,2
7115,4,1,3,6,0,2
7116,2,1,1,6,0,2
7128,2,1,1,6,0,2
7129,4,2,2,7,0,2
7132,2,1,1,6,0,2
7136,1,1,0,5,0,2
7139,1,1,0,5,0,2
7140,1,1,0,5,0,2
7147,0,0,0,2,0,2
7159,3,1,2,6,0,2
7167,2,1,1,6,0,2
7168,3,1,2,6,0,2
7170,2,1,1,6,0,2
7172,3,1,2,6,0,2
7175,3,2,1,9,0,2
7177,2,1,1,6,0,2
7181,3,1,2,6,0,2
7183,4,1,3,6,0,2
7189,2,1,1,5,0,2
7190,4,1,3,6,0,2
7191,4,1,3,6,0,2
7192,3,2,1,6,0,2
7194,2,1,1,4,0,2
7198,2,1,1,6,0,2
7200,3,3,0,3,0,2
7202,3,1,2,6,0,2
7204,1,0,1,3,0,2
7206,2,1,1,5,0,2
7208,2,1,1,6,0,2
7209,2,1,1,3,0,2
7211,4,3,1,5,0,2
7221,4,1,3,6,0,2
7223,1,0,1,4,0,2
7226,3,1,2,6,0,2
7229,2,1,1,6,0,2
7232,4,2,2,7,0,2
7233,3,1,2,6,0,2
7234,1,0,1,4,0,2
7242,3,1,2,6,0,2
7248,1,0,1,6,0,2
7249,2,1,1,5,0,2
7251,2,1,1,5,0,2
7252,2,1,1,4,0,2
7253,2,1,1,4,0,2
7256,2,1,1,5,0,2
7260,3,1,2,6,0,2
7263,2,1,1,6,0,2
7265,3,1,2,6,0,2
7267,4,1,3,6,0,2
7272,2,2,0,7,0,2
7275,2,1,1,4,0,2
7278,3,1,2,5,0,2
7282,2,1,1,4,0,2
7283,0,0,0,5,0,2
7284,1,0,1,4,0,2
7285,1,0,1,3,0,2
7287,3,0,3,9,0,2
7289,5,3,2,5,0,2
7291,1,0,1,6,0,2
7292,0,0,0,5,0,2
7294,4,2,2,6,0,2
7296,1,1,0,5,0,2
7297,3,2,1,7,0,2
7303,2,1,1,6,0,2
7304,1,0,1,5,0,2
7308,1,1,0,5,0,2
7309,3,1,2,5,0,2
7311,3,2,1,6,0,2
7312,1,0,1,4,0,2
7313,3,1,2,5,0,2
7314,2,1,1,4,0,2
7319,1,1,0,4,0,2
7325,3,1,2,4,0,2
7331,3,2,1,4,0,2
7332,1,1,0,4,0,2
7334,2,1,1,5,0,2
7335,0,0,0,5,0,2
7338,1,1,0,6,0,2
7339,3,1,2,5,0,2
7340,1,1,0,5,0,2
7341,1,1,0,5,0,2
7345,1,0,1,5,0,2
7348,5,3,2,5,0,2
7351,5,3,2,5,0,2
7353,2,1,1,5,0,2
7355,4,3,1,5,0,2
7359,1,1,0,4,0,2
7361,1,0,1,4,0,2
7363,1,0,1,7,0,2
7366,3,1,1,9,0,2
7367,2,0,2,4,0,2
7369,1,0,1,4,0,2
7370,3,3,0,5,0,2
7371,4,2,1,6,0,2
7374,4,2,1,6,0,2
