,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico
13180,3,1,2,6,0
13181,9,7,2,9,0
13182,4,1,3,5,1
13183,1,1,0,5,0
13184,10,9,1,10,0
13185,10,10,0,11,0
13186,8,4,4,9,0
13187,9,5,4,9,0
13188,8,5,2,9,0
13189,3,0,2,8,0
13190,0,0,0,4,0
13191,0,0,0,3,0
13192,0,0,0,4,0
13193,4,0,4,4,1
13194,6,4,2,7,0
13195,8,5,3,8,0
13196,12,7,5,15,0
13197,12,8,4,15,0
13198,14,11,3,15,0
13199,4,0,4,7,1
13200,10,9,1,13,0
13201,7,5,2,12,0
13202,16,16,0,16,0
13203,1,1,0,8,0
13204,12,5,7,15,0
13205,15,8,7,16,0
13206,3,3,0,7,0
13207,14,10,4,15,0
13208,7,4,3,11,0
13209,8,1,7,8,1
13210,2,1,1,8,0
13211,3,0,3,4,1
13212,5,1,4,13,0
13213,13,9,4,15,0
13214,13,10,3,15,0
13215,3,2,1,8,0
13216,14,13,1,16,0
13217,10,2,8,13,1
13218,0,0,0,3,0
13219,1,1,0,8,0
13220,10,5,5,13,0
13221,2,0,2,5,0
13222,14,11,3,15,0
13223,1,1,0,9,0
13224,9,7,2,9,0
13225,5,2,3,5,1
13226,2,1,1,5,0
13227,7,6,0,11,0
13228,8,8,0,10,0
13229,6,6,0,10,0
13230,4,2,1,9,0
13231,7,4,2,10,0
13232,6,3,2,9,0
13233,6,3,2,11,0
13234,1,0,0,7,0
13235,8,7,1,8,0
13236,0,0,0,4,0
13237,7,5,2,11,0
13238,0,0,0,4,0
13239,6,1,4,8,0
13240,8,6,1,8,0
13241,8,4,3,11,0
13242,8,5,2,8,0
13243,9,6,2,9,0
13244,0,0,0,3,0
13245,0,0,0,3,0
13246,2,1,1,3,0
13247,0,0,0,3,0
13248,1,0,1,5,0
13249,6,5,1,11,0
13250,2,1,1,5,0
13251,9,2,5,10,0
13252,14,13,1,14,0
13253,2,1,1,8,0
13254,1,1,0,8,0
13255,11,5,6,13,0
13256,7,4,2,9,0
13257,2,0,2,4,0
13258,3,0,3,3,1
13259,0,0,0,5,0
13260,2,0,1,5,0
13261,1,0,0,5,0
13262,3,0,2,4,0
13263,7,5,1,8,0
13264,8,2,2,8,0
13265,3,0,3,3,1
13266,3,1,2,7,0
13267,2,1,1,3,0
13268,4,3,1,7,0
13269,8,7,1,9,0
13270,7,4,3,7,0
13271,8,7,1,8,0
13272,3,1,2,4,0
13273,2,1,1,4,0
13274,2,1,1,4,0
13275,0,0,0,3,0
13276,7,6,1,8,0
13277,7,6,1,8,0
13278,8,6,2,8,0
13279,9,8,1,9,0
13280,3,2,1,6,0
13281,5,4,1,8,0
13282,9,8,1,9,0
13283,1,1,0,5,0
13284,6,5,1,7,0
13285,1,1,0,4,0
13286,6,2,4,11,0
13287,2,1,1,4,0
13288,7,4,3,7,0
13289,7,6,1,8,0
13290,7,6,1,8,0
13291,8,7,1,8,0
13292,0,0,0,4,0
13293,5,0,5,7,1
13294,5,0,5,7,1
13295,8,7,1,9,0
13296,8,6,2,8,0
13297,7,6,1,8,0
13298,6,5,1,7,0
13299,8,7,1,8,0
13300,8,6,2,8,0
13301,6,5,1,6,0
13302,5,3,2,8,0
13303,3,1,2,4,0
13304,3,1,2,4,0
13305,4,3,1,7,0
13306,5,4,1,8,0
13307,7,6,1,7,0
13308,2,0,2,8,0
13309,8,8,0,9,0
13310,8,5,3,8,0
13311,0,0,0,4,0
13312,3,1,2,4,0
13313,3,2,1,4,0
13314,5,3,2,7,0
13315,1,1,0,4,0
13316,6,4,2,8,0
13317,5,1,4,7,1
13318,3,2,1,10,0
13319,7,5,2,8,0
13320,5,1,4,5,1
13321,2,1,1,5,0
13322,10,9,1,10,0
13323,7,0,7,9,1
13324,7,4,3,8,0
13325,5,2,3,10,0
13326,9,7,2,10,0
13327,7,5,1,9,0
13328,10,5,5,14,0
13329,6,4,2,11,0
13330,8,4,4,12,0
13331,14,9,5,14,0
13332,6,1,5,8,1
13333,12,7,5,14,0
13334,13,10,3,16,0
13335,6,1,5,8,1
13336,14,7,7,16,0
13337,14,5,9,15,1
13338,8,2,6,11,1
13339,15,12,3,15,0
13340,9,3,6,14,0
13341,10,5,5,11,0
13342,4,1,3,5,1
13343,2,1,1,5,0
13344,4,2,1,7,0
13345,4,2,1,7,0
13346,9,5,3,11,0
13347,6,5,0,10,0
13348,4,2,1,6,0
13349,3,2,0,10,0
13350,6,3,3,7,0
13351,2,1,1,7,0
13352,8,7,0,8,0
13353,5,2,2,12,0
13354,2,1,0,7,0
13355,7,6,0,10,0
13356,10,7,2,10,0
13357,10,9,1,12,0
13358,4,2,2,7,0
13359,5,3,2,7,0
13360,0,0,0,5,0
13361,0,0,0,3,0
13362,7,5,2,8,0
13363,0,0,0,3,0
13364,9,7,2,9,0
13365,8,8,0,8,0
13366,10,10,0,11,0
13367,5,1,4,5,1
13368,8,7,1,8,0
13369,0,0,0,3,0
13370,1,0,1,4,0
13371,3,1,2,8,0
13372,2,0,2,4,0
13373,0,0,0,3,0
13374,1,0,0,5,0
13375,8,5,2,10,0
13376,1,0,1,4,0
13377,7,6,1,7,0
13378,1,0,0,5,0
13379,7,6,0,8,0
13380,5,2,3,6,0
13381,2,1,0,5,0
13382,7,2,5,8,1
13383,0,0,0,3,0
13384,1,0,1,4,0
13385,7,6,1,9,0
13386,1,0,1,4,0
13387,4,4,0,7,0
13388,7,3,4,7,1
13389,6,3,3,6,0
13390,0,0,0,3,0
13391,5,3,2,6,0
13392,4,1,3,7,0
13393,5,2,2,6,0
13394,0,0,0,3,0
13395,5,2,3,8,0
13396,0,0,0,4,0
13397,3,0,3,4,1
13398,1,1,0,6,0
13399,1,0,1,3,0
13400,3,0,3,4,1
13401,4,4,0,8,0
13402,0,0,0,3,0
13403,5,2,2,7,0
13404,0,0,0,2,0
13405,0,0,0,1,0
13406,5,1,3,5,1
13407,1,0,1,3,0
13408,8,8,0,9,0
13409,4,3,1,4,0
13410,0,0,0,2,0
13411,0,0,0,3,0
13412,0,0,0,6,0
13413,5,1,3,5,1
13414,0,0,0,4,0
13415,8,6,1,10,0
13416,2,0,1,5,0
13417,4,0,3,5,1
13418,8,7,1,8,0
13419,0,0,0,3,0
13420,3,0,3,3,1
13421,4,0,4,5,1
13422,5,3,2,6,0
13423,3,0,3,4,1
13424,0,0,0,2,0
13425,3,2,1,3,0
13426,3,0,3,4,1
13427,3,3,0,5,0
13428,6,4,2,7,0
13429,2,0,1,4,0
13430,4,3,1,7,0
13431,1,0,1,4,0
13432,9,6,3,9,0
13433,2,0,2,4,0
13434,1,1,0,2,0
13435,9,5,4,9,0
13436,10,9,1,10,0
13437,7,5,2,7,0
13438,9,6,3,9,0
13439,1,0,1,4,0
13440,2,0,1,5,0
13441,4,3,1,6,0
13442,0,0,0,3,0
13443,3,0,3,3,1
13444,5,0,3,5,1
13445,4,3,1,4,0
13446,1,0,1,2,0
13447,0,0,0,3,0
13448,4,0,2,5,0
13449,1,0,1,3,0
13450,5,4,1,7,0
13451,3,2,1,7,0
13452,0,0,0,1,0
13453,1,0,0,5,0
13454,7,6,1,7,0
13455,0,0,0,4,0
13456,6,1,5,6,1
13457,4,0,2,5,0
13458,3,0,3,4,1
13459,5,3,2,7,0
13460,7,3,3,9,0
13461,9,2,7,11,1
13462,3,0,3,3,1
13463,2,0,1,5,0
13464,1,0,0,5,0
13465,2,1,1,4,0
13466,2,0,2,4,0
13467,6,2,4,6,1
13468,2,0,1,6,0
13469,8,6,1,10,0
13470,0,0,0,4,0
13471,1,0,1,3,0
13472,1,0,1,3,0
13473,8,3,5,8,1
13474,0,0,0,2,0
13475,6,5,1,8,0
13476,0,0,0,2,0
13477,3,3,0,10,0
13478,10,9,1,10,0
13479,0,0,0,3,0
13480,1,0,1,4,0
13481,1,1,0,1,0
13482,0,0,0,4,0
13483,0,0,0,3,0
13484,5,1,4,7,1
13485,4,0,4,5,1
13486,0,0,0,3,0
13487,3,0,3,3,1
13488,1,0,1,3,0
13489,1,0,1,4,0
13490,6,2,2,6,0
13491,2,0,2,3,1
13492,1,0,1,3,0
13493,4,1,3,5,1
13494,5,1,4,8,0
13495,5,3,2,10,0
13496,5,1,4,7,1
13497,6,3,3,7,0
13498,9,7,2,10,0
13499,3,1,2,6,0
13500,3,1,2,8,0
13501,8,6,2,8,0
13502,4,1,3,4,1
13503,8,8,0,9,0
13504,7,6,1,7,0
13505,4,1,3,4,1
13506,9,7,2,9,0
13507,8,7,1,8,0
13508,4,3,1,8,0
13509,8,7,1,8,0
13510,4,1,3,4,1
13511,4,1,3,5,1
13512,3,2,1,10,0
13513,9,8,1,9,0
13514,8,7,1,9,0
13515,8,7,1,9,0
13516,6,3,3,6,0
13517,4,3,1,4,0
13518,7,5,2,7,0
13519,6,0,6,8,1
13520,6,5,1,6,0
13521,7,5,2,10,0
13522,4,0,4,8,0
13523,4,1,3,6,0
13524,6,3,3,7,0
13525,4,3,1,7,0
13526,8,7,1,8,0
13527,9,5,4,9,0
13528,8,6,2,8,0
13529,3,2,1,8,0
13530,2,1,1,5,0
13531,2,1,1,4,0
13532,3,0,3,4,1
13533,0,0,0,6,0
13534,6,2,4,7,1
13535,2,1,1,5,0
13536,5,4,1,7,0
13537,2,1,1,4,0
13538,7,6,1,7,0
13539,8,8,0,8,0
13540,8,6,2,8,0
13541,6,3,3,7,0
13542,7,6,1,7,0
13543,5,5,0,7,0
13544,8,6,2,8,0
13545,8,7,1,8,0
13546,1,1,0,4,0
13547,2,1,1,5,0
13548,2,0,2,5,0
13549,4,1,3,5,1
13550,4,2,2,5,0
13551,7,1,6,10,1
13552,8,4,4,9,0
13553,8,5,3,10,0
13554,8,3,5,9,1
13555,5,0,5,7,1
13556,10,7,3,12,0
13557,9,7,2,9,0
13558,4,1,3,5,1
13559,9,4,2,11,0
13560,2,0,0,6,0
13561,7,5,2,7,0
13562,5,1,4,5,1
13563,6,5,1,7,0
13564,0,0,0,3,0
13565,0,0,0,3,0
13566,1,0,1,3,0
13567,1,0,1,2,0
13568,12,6,6,13,0
13569,10,3,7,11,1
13570,9,3,6,13,0
13571,13,10,3,15,0
13572,14,6,8,15,1
13573,8,2,6,11,1
13574,16,16,0,16,0
13575,6,2,4,8,0
13576,11,6,5,14,0
13577,15,9,6,17,0
13578,15,12,3,17,0
13579,8,2,6,11,1
13580,9,7,2,10,0
13581,1,1,0,8,0
13582,10,5,5,13,0
13583,2,1,1,8,0
13584,8,4,4,8,0
13585,11,4,7,12,1
13586,2,1,1,8,0
13587,6,1,5,10,0
13588,16,14,2,16,0
13589,2,1,1,11,0
13590,10,9,1,10,0
13591,2,1,1,5,0
13592,5,2,3,5,1
13593,7,3,4,7,1
13594,3,1,1,7,0
13595,2,1,0,7,0
13596,7,5,1,11,0
13597,1,0,0,7,0
13598,7,6,0,10,0
13599,2,1,0,8,0
13600,2,1,0,6,0
13601,7,4,2,7,0
13602,2,1,0,6,0
13603,3,1,1,6,0
13604,3,2,0,6,0
13605,9,6,2,9,0
13606,2,0,2,5,0
13607,5,5,0,7,0
13608,6,6,0,9,0
13609,6,4,2,8,0
13610,15,14,1,16,0
13611,0,0,0,0,0
13612,5,2,3,6,0
13613,4,1,3,4,1
13614,5,5,0,11,0
13615,11,11,0,11,0
13616,9,7,2,9,0
13617,2,0,2,4,0
13618,8,7,1,9,0
13619,4,2,2,7,0
13620,0,0,0,2,0
13621,0,0,0,0,0
13622,2,0,2,6,0
13623,3,1,2,7,0
13624,7,3,4,8,0
13625,5,1,4,5,1
13626,3,3,0,7,0
13627,5,5,0,7,0
13628,7,4,3,8,0
13629,3,1,2,5,0
13630,4,2,2,7,0
13631,1,0,0,5,0
13632,1,0,1,3,0
13633,3,0,3,3,1
13634,2,0,0,5,0
13635,5,2,2,5,0
13636,0,0,0,3,0
13637,0,0,0,3,0
13638,1,0,0,4,0
13639,1,0,0,4,0
13640,7,6,1,9,0
13641,0,0,0,4,0
13642,7,3,4,8,0
13643,8,6,2,8,0
13644,4,2,2,4,0
13645,8,6,2,8,0
13646,3,1,2,5,0
13647,8,8,0,9,0
13648,5,2,3,6,0
13649,7,2,5,7,1
13650,4,1,3,5,1
13651,7,6,1,8,0
13652,2,1,1,4,0
13653,8,6,2,8,0
13654,5,2,3,6,0
13655,8,6,2,8,0
13656,2,1,1,4,0
13657,8,5,3,9,0
13658,5,1,4,7,1
13659,8,7,1,8,0
13660,4,3,1,8,0
13661,7,3,4,8,0
13662,2,2,0,6,0
13663,1,1,0,5,0
13664,3,1,2,4,0
13665,8,6,2,8,0
13666,6,3,3,7,0
13667,4,2,2,4,0
13668,6,2,4,8,0
13669,8,6,2,9,0
13670,8,7,1,8,0
13671,4,1,3,5,1
13672,4,1,3,5,1
13673,7,6,1,7,0
13674,1,1,0,4,0
13675,8,7,1,8,0
13676,1,0,1,4,0
13677,2,0,2,4,0
13678,8,7,1,8,0
13679,3,2,1,7,0
13680,10,3,7,11,1
13681,5,1,4,10,0
13682,9,6,3,10,0
13683,5,3,2,5,0
13684,3,2,1,5,0
13685,9,7,2,11,0
13686,9,9,0,9,0
13687,8,5,3,9,0
13688,8,5,3,9,0
13689,3,0,1,6,0
13690,7,7,0,7,0
13691,5,2,3,6,0
13692,4,0,4,5,1
13693,16,12,4,16,0
13694,3,0,3,4,1
13695,12,6,6,15,0
13696,9,8,1,18,0
13697,15,6,9,15,1
13698,13,6,7,15,0
13699,13,8,5,13,0
13700,7,3,4,10,0
13701,16,15,1,16,0
13702,8,1,7,11,1
13703,2,1,1,8,0
13704,1,1,0,8,0
13705,1,1,0,8,0
13706,1,1,0,8,0
13707,9,7,2,12,0
13708,9,5,4,11,0
13709,10,3,7,10,1
13710,11,5,6,17,0
13711,10,3,7,11,1
13712,1,1,0,8,0
13713,14,12,2,15,0
13714,16,14,2,16,0
13715,2,1,1,8,0
13716,5,3,2,5,0
13717,7,4,3,7,0
13718,8,6,2,9,0
13719,2,2,0,8,0
13720,5,1,3,10,0
13721,1,0,0,7,0
13722,5,4,0,11,0
13723,8,5,2,9,0
13724,8,7,0,10,0
13725,2,1,1,5,0
13726,5,4,1,6,0
13727,5,2,3,9,0
13728,3,2,1,4,0
13729,2,1,0,6,0
13730,2,1,0,6,0
13731,1,0,0,6,0
13732,7,4,2,9,0
13733,0,0,0,3,0
13734,1,1,0,3,0
13735,5,3,2,8,0
13736,3,1,2,6,0
13737,0,0,0,4,0
13738,8,7,0,8,0
13739,5,0,5,5,1
13740,3,0,3,9,0
13741,3,0,3,4,1
13742,0,0,0,3,0
13743,0,0,0,7,0
13744,4,0,4,4,1
13745,4,2,2,5,0
13746,0,0,0,3,0
13747,6,3,3,7,0
13748,1,0,1,1,1
13749,3,0,3,3,1
13750,3,3,0,4,0
13751,5,0,4,7,1
13752,2,2,0,2,0
13753,11,4,7,12,1
13754,5,3,2,6,0
13755,3,0,3,11,0
13756,0,0,0,4,0
13757,0,0,0,1,0
13758,1,0,1,3,0
13759,6,4,2,6,0
13760,0,0,0,3,0
13761,7,4,3,8,0
13762,0,0,0,3,0
13763,8,3,4,8,0
13764,0,0,0,3,0
13765,3,0,3,3,1
13766,0,0,0,1,0
13767,1,0,0,4,0
13768,0,0,0,3,0
13769,9,9,0,10,0
13770,5,3,2,6,0
13771,6,2,4,6,1
13772,1,0,1,3,0
13773,5,2,3,6,0
13774,0,0,0,5,0
13775,0,0,0,2,0
13776,8,6,1,8,0
13777,1,0,0,6,0
13778,0,0,0,3,0
13779,5,4,1,7,0
13780,1,0,1,3,0
13781,9,7,2,9,0
13782,1,0,0,7,0
13783,0,0,0,3,0
13784,6,1,5,6,1
13785,2,2,0,2,0
13786,0,0,0,2,0
13787,2,0,2,4,0
13788,4,2,2,6,0
13789,1,0,1,3,0
13790,0,0,0,3,0
13791,3,2,1,5,0
13792,1,0,1,3,0
13793,6,5,0,7,0
13794,8,7,1,8,0
13795,0,0,0,3,0
13796,2,0,1,5,0
13797,2,1,1,7,0
13798,10,9,0,10,0
13799,2,0,2,3,1
13800,4,1,2,4,0
13801,1,0,1,2,0
13802,2,0,2,3,1
13803,0,0,0,3,0
13804,2,0,2,5,0
13805,2,1,1,5,0
13806,9,7,2,10,0
13807,1,0,0,3,0
13808,8,7,1,8,0
13809,8,7,1,8,0
13810,3,2,1,5,0
13811,0,0,0,4,0
13812,2,2,0,4,0
13813,0,0,0,3,0
13814,7,7,0,9,0
13815,6,2,4,7,1
13816,2,0,1,4,0
13817,1,0,1,3,0
13818,5,2,3,6,0
13819,8,7,1,8,0
13820,3,3,0,7,0
13821,6,3,3,6,0
13822,8,6,2,8,0
13823,0,0,0,3,0
13824,1,0,1,7,0
13825,8,7,0,9,0
13826,8,7,0,11,0
13827,1,0,0,4,0
13828,1,0,1,3,0
13829,1,0,1,7,0
13830,1,0,0,4,0
13831,4,2,2,6,0
13832,2,0,2,4,0
13833,3,0,3,5,1
13834,7,6,0,10,0
13835,3,1,1,5,0
13836,0,0,0,2,0
13837,0,0,0,3,0
13838,1,0,1,3,0
13839,8,7,1,8,0
13840,2,1,0,5,0
13841,8,7,1,10,0
13842,4,2,2,7,0
13843,5,3,2,9,0
13844,7,4,2,8,0
13845,4,2,2,4,0
13846,5,1,3,5,1
13847,0,0,0,3,0
13848,3,1,2,3,1
13849,7,3,4,10,0
13850,7,3,4,8,0
13851,7,7,0,7,0
13852,4,2,2,4,0
13853,3,0,3,4,1
13854,8,5,3,8,0
13855,8,5,3,9,0
13856,0,0,0,4,0
13857,8,7,1,8,0
13858,8,5,3,9,0
13859,3,1,2,5,0
13860,8,7,1,9,0
13861,7,3,4,9,0
13862,3,2,1,4,0
13863,1,1,0,5,0
13864,1,1,0,4,0
13865,0,0,0,4,0
13866,9,5,4,10,0
13867,8,7,1,8,0
13868,8,5,3,9,0
13869,4,1,3,4,1
13870,3,1,2,4,0
13871,7,6,1,8,0
13872,8,5,3,8,0
13873,3,1,2,8,0
13874,7,6,1,9,0
13875,7,3,4,7,1
13876,7,5,2,7,0
13877,8,6,2,8,0
13878,0,0,0,3,0
13879,4,2,2,4,0
13880,5,5,0,8,0
13881,0,0,0,4,0
13882,5,1,4,9,0
13883,4,1,3,5,1
13884,9,4,5,9,1
13885,5,2,3,6,0
13886,2,1,1,6,0
13887,8,2,6,9,1
13888,2,0,2,9,0
13889,8,6,2,10,0
13890,8,8,0,10,0
13891,7,2,5,10,0
13892,4,2,2,10,0
13893,4,2,2,8,0
13894,3,0,3,5,1
13895,8,4,4,10,0
13896,8,5,3,8,0
13897,8,4,2,11,0
13898,10,5,2,11,0
13899,4,2,2,7,0
13900,7,5,2,8,0
13901,7,2,5,7,1
13902,4,1,3,4,1
13903,5,1,4,5,1
13904,0,0,0,3,0
13905,1,1,0,8,0
13906,8,5,3,14,0
13907,13,8,5,13,0
13908,7,1,6,8,1
13909,7,1,6,8,1
13910,3,2,1,8,0
13911,9,5,4,13,0
13912,15,12,3,17,0
13913,8,7,1,8,0
13914,1,1,0,8,0
13915,16,12,4,16,0
13916,10,3,7,12,1
13917,1,1,0,8,0
13918,16,14,2,16,0
13919,14,9,5,17,0
13920,7,5,2,12,0
13921,8,4,4,12,0
13922,7,3,4,10,0
13923,3,3,0,10,0
13924,2,0,2,5,0
13925,7,4,3,7,0
13926,10,10,0,10,0
13927,7,3,4,7,1
13928,3,1,2,5,0
13929,8,4,4,9,0
13930,8,4,4,8,0
13931,2,0,2,5,0
13932,6,2,4,6,1
13933,2,0,2,5,0
13934,5,1,3,6,0
13935,2,1,1,6,0
13936,2,0,1,7,0
13937,2,1,0,8,0
13938,7,4,2,10,0
13939,8,4,4,9,0
13940,11,9,1,15,0
13941,5,3,1,11,0
13942,9,8,0,10,0
13943,1,0,0,6,0
13944,5,2,2,9,0
13945,4,2,1,6,0
13946,5,2,3,8,0
13947,2,0,2,3,1
13948,0,0,0,5,0
13949,5,3,2,8,0
13950,9,8,0,11,0
13951,6,0,2,7,0
13952,2,0,0,6,0
13953,6,2,3,9,0
13954,3,3,0,5,0
13955,1,0,1,3,0
13956,0,0,0,4,0
13957,5,1,4,6,1
13958,1,0,1,4,0
13959,7,3,4,9,0
13960,9,8,0,9,0
13961,7,6,1,8,0
13962,8,8,0,8,0
13963,8,7,1,9,0
13964,4,2,2,7,0
13965,0,0,0,4,0
13966,3,1,1,5,0
13967,8,7,0,8,0
13968,1,0,1,3,0
13969,7,3,4,9,0
13970,6,2,4,8,0
13971,0,0,0,4,0
13972,8,5,3,10,0
13973,3,2,1,4,0
13974,5,2,3,7,0
13975,1,0,0,5,0
13976,1,0,1,4,0
13977,8,6,2,8,0
13978,8,6,1,8,0
13979,0,0,0,3,0
13980,1,0,1,3,0
13981,1,0,1,3,0
13982,1,0,0,5,0
13983,1,0,1,2,0
13984,4,1,2,7,0
13985,2,0,2,3,1
13986,4,1,2,5,0
13987,5,2,2,8,0
13988,1,0,1,3,0
13989,0,0,0,3,0
13990,1,0,1,2,0
13991,0,0,0,1,0
13992,0,0,0,3,0
13993,0,0,0,7,0
13994,6,6,0,7,0
13995,7,5,1,12,0
13996,3,0,3,6,0
13997,7,3,4,8,0
13998,0,0,0,4,0
13999,0,0,0,6,0
14000,4,0,4,4,1
14001,0,0,0,2,0
14002,0,0,0,2,0
14003,2,0,0,5,0
14004,3,1,2,10,0
14005,1,0,0,5,0
14006,6,2,4,7,1
14007,8,4,4,10,0
14008,7,5,1,7,0
14009,1,0,1,3,0
14010,0,0,0,2,0
14011,7,6,1,8,0
14012,2,0,2,4,0
14013,0,0,0,5,0
14014,3,0,3,4,1
14015,6,1,5,6,1
14016,3,2,1,5,0
14017,10,8,2,11,0
14018,1,0,1,4,0
14019,2,1,1,6,0
14020,1,0,1,3,0
14021,11,11,0,11,0
14022,7,7,0,7,0
14023,4,3,1,6,0
14024,2,0,2,3,1
14025,4,1,3,5,1
14026,7,2,5,7,1
14027,6,4,2,6,0
14028,6,5,1,6,0
14029,7,1,5,8,1
14030,2,0,1,5,0
14031,5,1,4,5,1
14032,0,0,0,9,0
14033,7,4,3,9,0
14034,6,2,4,8,0
14035,1,0,1,4,0
14036,1,1,0,4,0
14037,9,6,3,9,0
14038,2,1,1,4,0
14039,5,3,2,7,0
14040,5,3,2,8,0
14041,7,6,1,8,0
14042,0,0,0,3,0
14043,4,2,2,7,0
14044,2,1,1,5,0
14045,5,4,1,8,0
14046,7,4,3,7,0
14047,4,1,3,7,0
14048,2,1,1,4,0
14049,8,8,0,8,0
14050,3,0,3,4,1
14051,6,3,3,7,0
14052,4,2,2,6,0
14053,8,6,2,8,0
14054,3,1,2,8,0
14055,3,1,2,6,0
14056,1,0,1,3,0
14057,5,2,3,7,0
14058,3,0,3,8,0
14059,8,3,2,8,0
14060,8,4,2,9,0
14061,5,0,4,5,1
14062,4,0,4,5,1
14063,0,0,0,4,0
14064,5,2,3,9,0
14065,9,5,4,11,0
14066,0,0,0,4,0
14067,8,5,3,8,0
14068,9,3,6,11,1
14069,8,3,5,8,1
14070,13,8,5,17,0
14071,8,1,7,8,1
14072,14,6,8,15,1
14073,3,3,0,10,0
14074,8,7,0,10,0
14075,3,1,2,6,0
14076,2,1,0,7,0
14077,1,0,0,7,0
14078,1,0,0,7,0
14079,9,6,2,9,0
14080,8,4,3,9,0
14081,0,0,0,4,0
14082,1,0,0,10,0
14083,4,3,0,9,0
14084,5,4,1,7,0
14085,5,3,2,6,0
14086,12,8,4,15,0
14087,2,1,1,8,0
14088,15,11,4,15,0
14089,2,1,1,4,0
14090,5,5,0,6,0
14091,0,0,0,0,0
14092,6,3,2,7,0
14093,1,0,0,4,0
14094,8,7,1,8,0
14095,0,0,0,4,0
14096,1,0,1,5,0
14097,8,8,0,8,0
14098,8,8,0,9,0
14099,4,2,2,4,0
14100,5,4,1,6,0
14101,0,0,0,1,0
14102,1,0,1,2,0
14103,0,0,0,1,0
14104,4,3,1,9,0
14105,1,0,0,3,0
14106,1,0,1,3,0
14107,2,0,1,4,0
14108,0,0,0,4,0
14109,1,0,1,4,0
14110,5,2,3,8,0
14111,7,2,4,8,0
14112,3,0,3,4,1
14113,0,0,0,2,0
14114,0,0,0,3,0
14115,3,1,2,7,0
14116,9,6,3,10,0
14117,0,0,0,3,0
14118,4,0,3,4,1
14119,6,3,3,6,0
14120,5,4,1,6,0
14121,5,5,0,5,0
14122,10,7,2,10,0
14123,0,0,0,4,0
14124,7,6,1,9,0
14125,0,0,0,3,0
14126,1,0,0,5,0
14127,1,0,1,4,0
14128,1,0,1,4,0
14129,11,10,1,11,0
14130,5,1,4,6,1
14131,5,1,3,5,1
14132,1,0,1,4,0
14133,9,9,0,9,0
14134,5,1,4,5,1
14135,0,0,0,3,0
14136,2,0,1,3,0
14137,3,2,1,8,0
14138,1,0,1,3,0
14139,1,0,1,2,0
14140,4,0,4,4,1
14141,4,2,2,4,0
14142,3,3,0,4,0
14143,5,1,2,6,0
14144,0,0,0,2,0
14145,2,1,0,5,0
14146,0,0,0,2,0
14147,1,1,0,3,0
14148,1,0,1,2,0
14149,6,6,0,7,0
14150,4,0,4,5,1
14151,3,1,2,8,0
14152,7,4,3,7,0
14153,0,0,0,3,0
14154,0,0,0,3,0
14155,2,2,0,5,0
14156,6,5,1,8,0
14157,2,0,2,4,0
14158,2,1,1,7,0
14159,3,0,3,4,1
14160,1,0,1,1,1
14161,6,5,0,8,0
14162,1,0,1,3,0
14163,4,3,1,7,0
14164,1,0,1,4,0
14165,1,0,1,4,0
14166,0,0,0,2,0
14167,2,2,0,4,0
14168,1,0,1,7,0
14169,1,0,1,1,1
14170,1,0,1,4,0
14171,0,0,0,2,0
14172,6,2,2,6,0
14173,1,1,0,4,0
14174,1,0,1,4,0
14175,5,3,2,6,0
14176,1,0,1,5,0
14177,4,3,1,4,0
14178,2,1,0,5,0
14179,2,0,2,4,0
14180,1,0,1,4,0
14181,0,0,0,3,0
14182,4,2,1,9,0
14183,4,2,2,8,0
14184,0,0,0,3,0
14185,0,0,0,3,0
14186,1,0,1,3,0
14187,8,4,4,9,0
14188,0,0,0,2,0
14189,3,1,2,4,0
14190,1,0,1,3,0
14191,2,0,2,3,1
14192,0,0,0,2,0
14193,4,4,0,6,0
14194,1,0,1,4,0
14195,5,1,4,5,1
14196,2,0,2,4,0
14197,0,0,0,3,0
14198,4,2,2,9,0
14199,4,0,4,4,1
14200,1,0,0,4,0
14201,0,0,0,2,0
14202,0,0,0,4,0
14203,3,0,1,6,0
14204,0,0,0,3,0
14205,2,2,0,9,0
14206,1,0,1,3,0
14207,0,0,0,5,0
14208,6,1,5,6,1
14209,5,0,5,6,1
14210,5,0,5,6,1
14211,8,4,4,10,0
14212,2,1,1,5,0
14213,1,0,1,7,0
14214,6,3,3,8,0
14215,7,4,3,8,0
14216,0,0,0,3,0
14217,0,0,0,3,0
14218,8,7,1,8,0
14219,3,0,3,9,0
14220,3,1,2,4,0
14221,2,0,2,5,0
14222,2,0,2,4,0
14223,0,0,0,3,0
14224,5,4,1,8,0
14225,7,5,2,8,0
14226,6,2,4,8,0
14227,8,5,3,8,0
14228,0,0,0,4,0
14229,8,7,1,9,0
14230,3,1,2,4,0
14231,4,1,3,5,1
14232,1,0,1,3,0
14233,7,6,1,7,0
14234,4,1,3,5,1
14235,4,3,1,8,0
14236,2,1,1,5,0
14237,2,1,1,2,0
14238,2,0,2,3,1
14239,2,0,2,3,1
14240,0,0,0,2,0
14241,7,1,3,10,0
14242,1,0,1,1,1
14243,5,1,4,5,1
14244,9,4,5,12,0
14245,3,0,3,3,1
14246,5,1,4,8,0
14247,0,0,0,4,0
14248,10,10,0,10,0
14249,10,10,0,10,0
14250,11,10,1,12,0
14251,1,1,0,6,0
